Communication_Group,Communication_Type,Fuel_Type,Zone,Supplier,Elec_Customer_No,Gas_Customer_No,Title,First_Name,Last_Name,Address_Line_1,Address_Line_2,Address_Line_3,Town,Postcode,Title_1,First_Name_1,Last_Name_1,Title_2,First_Name_2,Last_Name_2,Email_Address,Elec_Paperless,Gas_Paperless,Elec_Old_Stdg_Chrg,Elec_New_Stdg_Chrg,Elec_Old_Unit_1_Inc_Vat,Elec_New_Unit_1_Inc_Vat,Elec_Old_Unit_2_Inc_Vat,Elec_New_Unit_2_Inc_Vat,Elec_Old_Unit_3_Inc_Vat,Elec_New_Unit_3_Inc_Vat,Elec_Old_Unit_4_Inc_Vat,Elec_New_Unit_4_Inc_Vat,Gas_Old_Stdg_Chrg_Inc_Vat,Gas_New_Stdg_Chrg_Inc_Vat,Gas_Old_Unit_1_Inc_Vat,Gas_New_Unit_1_Inc_Vat,Elec_Total_Old_Cost,Elec_Total_New_Cost,Elec_Total_Savings_Cost,Elec_Total_Increase_Cost,Gas_Total_Old_Cost,Gas_Total_New_Cost,Gas_Total_Savings_Cost,Gas_Total_Increase_Cost,Cheapest_Similar_Tariff,Elec_Cheapest_Saving,Cheapest_Overall_Tariff,Elec_Cheapest_Overall_saving,Gas_Cheapest_Similar_Tariff,Gas_Cheapest_Saving,Gas_Cheapest_Overall_Tariff,Gas_Overall_Saving,Elec_Annual_Flag,Elec_Annual_Usage,SPID,Elec_Tariff_Name,Elec_Payment_Method,Gas_Annual_Flag,Gas_Annual_Usage,Gas_SPID,Gas_Tariff_Name,Gas_Payment_Method,Elec_Current_Prices_Until,Gas_Current_Prices_Until,Price_Implementation_Date,Price_Promise_Date,Cancellation_Date,Front_Of_Letter_No,Website,Elec_Price_Table_Code,Gas_Price_Table_Code,Date_Last_Updated,Total_Change,Total_Old_Costs,Total_New_Costs,Anytime_Consumption,Peak_Consumption,OffPeak_Consumption,Heating_Consumption,Evening_And_Weekend_Consumption,Marketing_pref,Beyond_eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,24185120,24185120,Mr,Andrew,Awbrey,2 CARTERSFORD Place,WEST CROSS,,SWANSEA,SA3 5LH,,,,,,,,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,863.12,906.99,0.00,43.87,495.63,535.95,0.00,40.32,Pay As You Go,0.00,1 Year Fixed Loyalty,33.24,Pay As You Go,0.00,1 Year Fixed Loyalty,18.98,A,2619.00,N/A,Pay As You Go,Prepayment,A,6034.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,84.19,1358.75,1442.94,2619,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,24228172,24228172,Mr,Gary,Birkwood,33 COOMBS Drive,,,MILFORD HAVEN,SA73 2NU,,,,,,,,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,563.06,588.57,0.00,25.51,465.60,502.90,0.00,37.30,Pay As You Go,0.00,1 Year Fixed Loyalty,24.84,Pay As You Go,0.00,1 Year Fixed Loyalty,17.92,A,1370.00,N/A,Pay As You Go,Prepayment,A,5556.41,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,62.81,1028.66,1091.47,1370,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,25937043,25937043,Mr,Mohamad,Hamakan,91,HEOL MAES Y GELYNEN,,WEST GLAMORGAN,SA66JT,,,,,,,mohamadluqman108@gmail.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,387.20,401.95,0.00,14.75,261.59,278.46,0.00,16.87,Pay As You Go,0.00,1 Year Fixed Loyalty,19.92,Pay As You Go,0.00,1 Year Fixed Loyalty,10.77,A,638.00,N/A,Pay As You Go,Prepayment,A,2312.86,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,31.62,648.79,680.41,638,0,0,0,0,EMAIL,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,23752465,23752465,Mrs,Jayne,Corp,34 CROESO Square,,,BLACKWOOD,NP12 1WE,,,,,,,kirstycorp@gmail.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,709.60,744.08,0.00,34.48,558.73,605.36,0.00,46.63,Pay As You Go,0.00,1 Year Fixed Loyalty,28.94,Pay As You Go,0.00,1 Year Fixed Loyalty,21.19,A,1980.00,N/A,Pay As You Go,Prepayment,A,7037.13,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,81.11,1268.33,1349.44,1980,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,23969110,23969110,Miss,Sarah,Spackman,167 UPLAND Drive,TREVETHIN,,PONTYPOOL,NP4 8HD,,,,,,,scoobie50@hotmail.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,2992.12,3166.27,0.00,174.15,1180.49,1289.41,0.00,108.92,Pay As You Go,0.00,1 Year Fixed Loyalty,92.79,Pay As You Go,0.00,1 Year Fixed Loyalty,42.99,A,11481.00,N/A,Pay As You Go,Prepayment,A,16922.93,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,283.07,4172.61,4455.68,11481,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,23696757,23696757,Miss,Emma,Howells,39 LANELAY Park,TALBOT GREEN,,PONTYCLUN,CF72 8RA,,,,,,,emmalouise35.eh@gmail.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,1135.07,1195.58,0.00,60.51,567.91,615.46,0.00,47.55,Pay As You Go,0.00,1 Year Fixed Loyalty,40.84,Pay As You Go,0.00,1 Year Fixed Loyalty,21.51,A,3751.00,N/A,Pay As You Go,Prepayment,A,7183.12,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,108.06,1702.98,1811.04,3751,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,24228244,24228244,Mr,Howard,Taylor,7 GORDON THOMAS Close,WAUN WEN,,SWANSEA,SA1 2DF,,,,,,,,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,545.28,569.70,0.00,24.42,433.17,467.23,0.00,34.06,Pay As You Go,0.00,1 Year Fixed Loyalty,24.34,Pay As You Go,0.00,1 Year Fixed Loyalty,16.79,A,1296.00,N/A,Pay As You Go,Prepayment,A,5040.92,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,58.48,978.45,1036.93,1296,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_K,OVO,24558085,24558085,Miss,Leah,Bailey,Flat 3 A ABERNANT Road,Devon House MARKHAM,,BLACKWOOD,NP12 0PR,,,,,,,nbailey104@hotmail.com,N,N,0.6409,0.6556,0.2402,0.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3182,0.3245,0.0629,0.0692,1215.07,1280.48,0.00,65.41,929.48,1013.25,0.00,83.77,Pay As You Go,0.00,1 Year Fixed Loyalty,43.08,Pay As You Go,0.00,1 Year Fixed Loyalty,34.18,A,4084.00,N/A,Pay As You Go,Prepayment,A,12932.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,149.18,2144.55,2293.73,4084,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,8712559,8712559,,Venetta,Depasois,47 Shotton Walk,,,"Manchester,",M145UN,,,,,,,,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,875.22,921.65,0.00,46.43,424.58,459.32,0.00,34.74,Pay As You Go,0.00,1 Year Fixed Loyalty,12.60,Pay As You Go,0.00,1 Year Fixed Loyalty,10.00,A,2794.00,N/A,Pay As You Go,Prepayment,A,5148.64,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,81.17,1299.80,1380.97,2794,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,24185620,24185620,Mr,Sam,Winfield,35 Bibby Drive,Staining,,BLACKPOOL,FY3 0DG,,,,,,,swinfi2@hotmail.co.uk,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,798.69,840.54,0.00,41.85,511.00,554.81,0.00,43.81,Pay As You Go,0.00,1 Year Fixed Loyalty,11.82,Pay As You Go,0.00,1 Year Fixed Loyalty,11.20,A,2482.00,N/A,Pay As You Go,Prepayment,A,6590.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,85.66,1309.69,1395.35,2482,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,7032215,7032215,,Pauline,Oneill,23 Barry Road,,,MANCHESTER,M230EB,,,,,,,pauline.oneill.50@icloud.com,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,1373.39,1449.67,0.00,76.28,827.80,904.91,0.00,77.11,Pay As You Go,0.00,1 Year Fixed Loyalty,17.72,Pay As You Go,0.00,1 Year Fixed Loyalty,15.65,A,4825.00,N/A,Pay As You Go,Prepayment,A,11874.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,153.39,2201.19,2354.58,4825,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,23887749,23887749,Ms,Susan,Oneil,69 Century Lodge,Farnworth,,BOLTON,BL4 9PS,,,,,,,soooneill22@gmail.com,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,461.19,482.80,0.00,21.61,890.95,974.70,0.00,83.75,Pay As You Go,0.00,1 Year Fixed Loyalty,8.34,Pay As You Go,0.00,1 Year Fixed Loyalty,16.54,A,1106.00,N/A,Pay As You Go,Prepayment,A,12927.35,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,105.36,1352.14,1457.50,1106,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,24050528,24050528,Mr,EDWIN,KETTLE,698 Whitefield Road,,,BURY,BL9 9PN,,,,,,,,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,641.96,674.41,0.00,32.45,136.46,140.92,0.00,4.46,Pay As You Go,0.00,1 Year Fixed Loyalty,10.20,Pay As You Go,0.00,1 Year Fixed Loyalty,5.96,A,1843.00,N/A,Pay As You Go,Prepayment,A,343.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,36.91,778.42,815.33,1843,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,23832476,23832476,Ms,Denise,Lavery,169A Hawes Side Lane,,,BLACKPOOL,FY4 4AA,,,,,,,,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,581.87,610.71,0.00,28.84,528.15,573.76,0.00,45.61,Pay As You Go,0.00,1 Year Fixed Loyalty,9.58,Pay As You Go,0.00,1 Year Fixed Loyalty,11.44,A,1598.00,N/A,Pay As You Go,Prepayment,A,6876.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,74.45,1110.02,1184.47,1598,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,24467744,24467744,Miss,Hayley Georga,Makin,Flat 2 Ailsa House Langworthy Road,,,SALFORD,M6 5SW,,,,,,,georgamakin@live.com,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,594.87,624.49,0.00,29.62,658.31,717.60,0.00,59.29,Pay As You Go,0.00,1 Year Fixed Loyalty,9.71,Pay As You Go,0.00,1 Year Fixed Loyalty,13.27,A,1651.00,N/A,Pay As You Go,Prepayment,A,9047.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,88.91,1253.18,1342.09,1651,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,24540886,24540886,Mrs,Josephine,Whelan,68 Heys Close,,,BLACKBURN,BB2 4PF,,,,,,,,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,495.77,519.46,0.00,23.69,384.60,415.13,0.00,30.53,Pay As You Go,0.00,1 Year Fixed Loyalty,8.70,Pay As You Go,0.00,1 Year Fixed Loyalty,9.43,A,1247.00,N/A,Pay As You Go,Prepayment,A,4481.75,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,54.22,880.37,934.59,1247,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,23609569,23609569,Mr,Michael,Bran,18 Greaves Avenue,Failsworth,,MANCHESTER,M35 0NA,Miss,Rachael,Davies,,,,mikebran85@yahoo.com,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,1022.88,1078.16,0.00,55.28,690.29,752.95,0.00,62.66,Pay As You Go,0.00,1 Year Fixed Loyalty,14.12,Pay As You Go,0.00,1 Year Fixed Loyalty,13.72,A,3396.00,N/A,Pay As You Go,Prepayment,A,9580.47,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,117.94,1713.17,1831.11,3396,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_G,OVO,23941209,23941209,Mr,Chris,Crossan,4 John Street,Bredbury,,STOCKPORT,SK6 1AN,,,,,,,chris.crossan@ntlworld.com,N,N,0.5203,0.5350,0.2453,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3175,0.3238,0.0600,0.0663,516.13,541.04,0.00,24.91,506.56,549.91,0.00,43.35,Pay As You Go,0.00,1 Year Fixed Loyalty,8.91,Pay As You Go,0.00,1 Year Fixed Loyalty,11.14,A,1330.00,N/A,Pay As You Go,Prepayment,A,6516.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,68.26,1022.69,1090.95,1330,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,23994322,23994322,Miss,Sarah,Morgan,36 St. Nicholas Flats Werrington Street,,,LONDON,NW1 1PT,,,,,,,sjmorgan27@hotmail.com,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,320.93,336.15,0.00,15.22,299.07,319.97,0.00,20.90,Pay As You Go,0.00,1 Year Fixed Loyalty,11.33,Pay As You Go,0.00,1 Year Fixed Loyalty,11.25,A,671.00,N/A,Pay As You Go,Prepayment,A,2953.20,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,36.12,620.00,656.12,671,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,23590679,23590679,Mr,Merlyn,Ngobeh,129 Belgrave Walk,,,MITCHAM,CR4 3FU,Mr,Merlyn,Ngobeh,,,,ngobehfashole@gmail.com,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,943.63,995.15,0.00,51.52,973.30,1063.00,0.00,89.70,Pay As You Go,0.00,1 Year Fixed Loyalty,53.33,Pay As You Go,0.00,1 Year Fixed Loyalty,31.89,A,3140.00,N/A,Pay As You Go,Prepayment,A,13873.62,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,141.22,1916.93,2058.15,3140,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,23834880,23834880,Mr,Gary,Church,Flat 23 Ada Kennedy Court 38 Greenwich South Street,,,LONDON,SE10 8UD,Miss,Wendy,Wheddon,,,,gacqpr@hotmail.co.uk,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,861.67,908.41,0.00,46.74,396.15,426.96,0.00,30.81,Pay As You Go,0.00,1 Year Fixed Loyalty,47.81,Pay As You Go,0.00,1 Year Fixed Loyalty,14.22,A,2815.00,N/A,Pay As You Go,Prepayment,A,4525.64,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,77.55,1257.82,1335.37,2815,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,23607084,23607084,Miss,Donna,Honeyman,68 The Oaks,,,LONDON,SE18 7JS,,,,,,,,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,1533.55,1619.46,0.00,85.91,405.95,437.76,0.00,31.81,Pay As You Go,0.00,1 Year Fixed Loyalty,93.13,Pay As You Go,0.00,1 Year Fixed Loyalty,14.53,A,5479.00,N/A,Pay As You Go,Prepayment,A,4684.34,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,117.72,1939.50,2057.22,5479,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,23938596,23938596,Mr,Enyeribe,Herbert,16 The Oaks,,,LONDON,SE18 7JR,,,,,,,enyeribenwolu@yahoo.co.uk,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,641.23,675.13,0.00,33.90,275.04,293.49,0.00,18.45,Pay As You Go,0.00,1 Year Fixed Loyalty,32.94,Pay As You Go,0.00,1 Year Fixed Loyalty,10.51,A,1941.00,N/A,Pay As You Go,Prepayment,A,2564.03,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,52.35,916.27,968.62,1941,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,24471509,24471509,Miss,Yvonne,Azzaro,48 Woodward Road,,,DAGENHAM,RM9 4SS,,,,,,,yvonneazzaro@hotmail.com,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,1432.42,1512.42,0.00,80.00,807.45,880.23,0.00,72.78,Pay As You Go,0.00,1 Year Fixed Loyalty,86.30,Pay As You Go,0.00,1 Year Fixed Loyalty,26.82,A,5078.00,N/A,Pay As You Go,Prepayment,A,11187.41,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,152.78,2239.87,2392.65,5078,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,24130044,24130044,Mr,Gary,Jefferies,Flat 8 Darland House Bexley Road,,,LONDON,SE9 2PL,,,,,,,,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,337.82,354.04,0.00,16.22,168.78,176.40,0.00,7.62,Pay As You Go,0.00,1 Year Fixed Loyalty,12.48,Pay As You Go,0.00,1 Year Fixed Loyalty,7.27,A,738.00,N/A,Pay As You Go,Prepayment,A,843.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,23.84,506.60,530.44,738,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,5124625,5124625,,Khadija,Ali,"FLAT 12, G BLOCK PEABODY ESTATE LILLIE ROAD",,,LONDON,SW6 1UR,Mr,Ahmed,Mohmud,,,,a.l.g-1406@hotmail.com,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,516.89,543.54,0.00,26.65,533.67,578.51,0.00,44.84,Pay As You Go,0.00,1 Year Fixed Loyalty,24.55,Pay As You Go,0.00,1 Year Fixed Loyalty,18.43,A,1448.00,N/A,Pay As You Go,Prepayment,A,6753.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,71.49,1050.56,1122.05,1448,0,0,0,0,OPTED OUT,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,24064388,24064388,Mr,Daniel,Benjamin,20 Fidelis House 10 GUN Street,,,LONDON,E1 6GN,,,,,,,danielbenjamin2016@hotmail.com,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,820.05,864.37,0.00,44.32,407.41,439.37,0.00,31.96,Pay As You Go,0.00,1 Year Fixed Loyalty,45.00,Pay As You Go,0.00,1 Year Fixed Loyalty,14.57,A,2650.00,N/A,Pay As You Go,Prepayment,A,4708.00,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,76.28,1227.46,1303.74,2650,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepayment - Non Exotic - Letter,POST,Dual Fuel,_C,OVO,24469934,24469934,Mr,Steven,Ehigie,12 Nubia Way,,,BROMLEY,BR1 5HY,,,,,,,,N,N,0.4156,0.4303,0.2522,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3198,0.3261,0.0617,0.0680,539.85,567.83,0.00,27.98,337.24,362.04,0.00,24.80,Pay As You Go,0.00,1 Year Fixed Loyalty,26.10,Pay As You Go,0.00,1 Year Fixed Loyalty,12.43,A,1539.00,N/A,Pay As You Go,Prepayment,A,3571.40,N/A,Pay As You Go,Prepayment,,,1st April 2025,,,0345 072 4347,https://www.ovoenergy.com/,,,,52.78,877.09,929.87,1539,0,0,0,0,POST,PROSPECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
